AreaID,PremiseCode,AreaName,PremiseDescription
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,101,Central,STREET
1,103,Central,ALLEY
1,102,Central,SIDEWALK
1,122,Central,"VEHICLE, PASSENGER/TRUCK"
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,101,Central,STREET
1,102,Central,SIDEWALK
1,101,Central,STREET
1,101,Central,STREET
1,101,Central,STREET
1,101,Central,STREET
1,102,Central,SIDEWALK
1,101,Central,STREET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,101,Central,STREET
1,101,Central,STREET
1,101,Central,STREET
1,102,Central,SIDEWALK
1,101,Central,STREET
1,101,Central,STREET
1,504,Central,"OTHER RESIDENCE"
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,101,Central,STREET
1,101,Central,STREET
1,101,Central,STREET
1,101,Central,STREET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,101,Central,STREET
1,109,Central,PARK/PLAYGROUND
1,102,Central,SIDEWALK
1,108,Central,"PARKING LOT"
1,101,Central,STREET
1,108,Central,"PARKING LOT"
1,101,Central,STREET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,101,Central,STREET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,502,Central,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
1,101,Central,STREET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,109,Central,PARK/PLAYGROUND
1,101,Central,STREET
1,102,Central,SIDEWALK
1,502,Central,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
1,102,Central,SIDEWALK
1,101,Central,STREET
1,102,Central,SIDEWALK
1,502,Central,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
1,102,Central,SIDEWALK
1,108,Central,"PARKING LOT"
1,101,Central,STREET
1,101,Central,STREET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,101,Central,STREET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,101,Central,STREET
1,101,Central,STREET
1,101,Central,STREET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,148,Central,"PUBLIC RESTROOM/OUTSIDE*"
1,108,Central,"PARKING LOT"
1,101,Central,STREET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,101,Central,STREET
1,102,Central,SIDEWALK
1,101,Central,STREET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,103,Central,ALLEY
1,201,Central,"JEWELRY STORE"
1,122,Central,"VEHICLE, PASSENGER/TRUCK"
1,101,Central,STREET
1,406,Central,"OTHER STORE"
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,733,Central,"BAR/SPORTS BAR (OPEN DAY & NIGHT)"
1,108,Central,"PARKING LOT"
1,102,Central,SIDEWALK
1,101,Central,STREET
1,502,Central,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
1,502,Central,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,101,Central,STREET
1,101,Central,STREET
1,102,Central,SIDEWALK
1,229,Central,"CHECK CASHING*"
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,727,Central,"SHOPPING MALL (COMMON AREA)"
1,102,Central,SIDEWALK
1,101,Central,STREET
1,102,Central,SIDEWALK
1,101,Central,STREET
1,102,Central,SIDEWALK
1,210,Central,"RESTAURANT/FAST FOOD"
1,210,Central,"RESTAURANT/FAST FOOD"
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,710,Central,"OTHER PREMISE"
1,101,Central,STREET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,101,Central,STREET
1,101,Central,STREET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,502,Central,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,101,Central,STREET
1,108,Central,"PARKING LOT"
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,709,Central,"PUBLIC RESTROOM(INDOORS-INSIDE)"
1,405,Central,"CLOTHING STORE"
1,101,Central,STREET
1,108,Central,"PARKING LOT"
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,103,Central,ALLEY
1,101,Central,STREET
1,101,Central,STREET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,101,Central,STREET
1,101,Central,STREET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,403,Central,"DRUG STORE"
1,124,Central,"BUS STOP"
1,101,Central,STREET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,109,Central,PARK/PLAYGROUND
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,109,Central,PARK/PLAYGROUND
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,101,Central,STREET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,210,Central,"RESTAURANT/FAST FOOD"
1,203,Central,"OTHER BUSINESS"
1,101,Central,STREET
1,102,Central,SIDEWALK
1,301,Central,"GAS STATION"
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,502,Central,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
1,101,Central,STREET
1,101,Central,STREET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,122,Central,"VEHICLE, PASSENGER/TRUCK"
1,102,Central,SIDEWALK
1,101,Central,STREET
1,101,Central,STREET
1,101,Central,STREET
1,102,Central,SIDEWALK
1,101,Central,STREET
1,402,Central,MARKET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,122,Central,"VEHICLE, PASSENGER/TRUCK"
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,101,Central,STREET
1,124,Central,"BUS STOP"
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,101,Central,STREET
1,101,Central,STREET
1,102,Central,SIDEWALK
1,502,Central,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
1,101,Central,STREET
1,102,Central,SIDEWALK
1,101,Central,STREET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,504,Central,"OTHER RESIDENCE"
1,101,Central,STREET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,103,Central,ALLEY
1,102,Central,SIDEWALK
1,124,Central,"BUS STOP"
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,109,Central,PARK/PLAYGROUND
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,101,Central,STREET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,110,Central,FREEWAY
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,101,Central,STREET
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
1,101,Central,STREET
1,102,Central,SIDEWALK
1,124,Central,"BUS STOP"
1,102,Central,SIDEWALK
1,102,Central,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,502,Rampart,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
2,102,Rampart,SIDEWALK
13,102,Newton,SIDEWALK
2,301,Rampart,"GAS STATION"
2,108,Rampart,"PARKING LOT"
2,101,Rampart,STREET
2,101,Rampart,STREET
2,104,Rampart,DRIVEWAY
2,502,Rampart,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
2,103,Rampart,ALLEY
2,109,Rampart,PARK/PLAYGROUND
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,108,Rampart,"PARKING LOT"
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,605,Rampart,"AUTOMATED TELLER MACHINE (ATM)"
2,501,Rampart,"SINGLE FAMILY DWELLING"
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,122,Rampart,"VEHICLE, PASSENGER/TRUCK"
2,502,Rampart,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
2,101,Rampart,STREET
2,109,Rampart,PARK/PLAYGROUND
2,108,Rampart,"PARKING LOT"
2,103,Rampart,ALLEY
2,101,Rampart,STREET
2,101,Rampart,STREET
2,128,Rampart,"BUS STOP OR LAYOVER"
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,502,Rampart,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
2,101,Rampart,STREET
2,108,Rampart,"PARKING LOT"
2,503,Rampart,HOTEL
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,109,Rampart,PARK/PLAYGROUND
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,801,Rampart,"MTA BUS"
2,101,Rampart,STREET
2,101,Rampart,STREET
2,502,Rampart,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
2,222,Rampart,LAUNDROMAT
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,108,Rampart,"PARKING LOT"
2,124,Rampart,"BUS STOP"
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,103,Rampart,ALLEY
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,502,Rampart,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,502,Rampart,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
2,122,Rampart,"VEHICLE, PASSENGER/TRUCK"
2,109,Rampart,PARK/PLAYGROUND
2,101,Rampart,STREET
2,135,Rampart,"MTA PROPERTY OR PARKING LOT"
2,101,Rampart,STREET
2,101,Rampart,STREET
2,222,Rampart,LAUNDROMAT
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,203,Rampart,"OTHER BUSINESS"
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,103,Rampart,ALLEY
2,102,Rampart,SIDEWALK
2,502,Rampart,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,103,Rampart,ALLEY
2,203,Rampart,"OTHER BUSINESS"
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,108,Rampart,"PARKING LOT"
2,101,Rampart,STREET
2,302,Rampart,FACTORY
2,101,Rampart,STREET
2,101,Rampart,STREET
2,103,Rampart,ALLEY
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,122,Rampart,"VEHICLE, PASSENGER/TRUCK"
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,210,Rampart,"RESTAURANT/FAST FOOD"
2,102,Rampart,SIDEWALK
2,109,Rampart,PARK/PLAYGROUND
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,124,Rampart,"BUS STOP"
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,502,Rampart,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,301,Rampart,"GAS STATION"
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,109,Rampart,PARK/PLAYGROUND
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,109,Rampart,PARK/PLAYGROUND
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,222,Rampart,LAUNDROMAT
2,101,Rampart,STREET
2,103,Rampart,ALLEY
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,103,Rampart,ALLEY
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,720,Rampart,"JUNIOR HIGH SCHOOL"
2,101,Rampart,STREET
2,101,Rampart,STREET
2,111,Rampart,"CHARTER BUS AND PRIVATELY OWNED BUS"
2,103,Rampart,ALLEY
2,109,Rampart,PARK/PLAYGROUND
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,108,Rampart,"PARKING LOT"
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,124,Rampart,"BUS STOP"
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,108,Rampart,"PARKING LOT"
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,203,Rampart,"OTHER BUSINESS"
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,103,Rampart,ALLEY
2,122,Rampart,"VEHICLE, PASSENGER/TRUCK"
2,103,Rampart,ALLEY
2,101,Rampart,STREET
2,101,Rampart,STREET
2,103,Rampart,ALLEY
2,202,Rampart,"LIQUOR STORE"
2,122,Rampart,"VEHICLE, PASSENGER/TRUCK"
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,509,Rampart,"MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME"
2,101,Rampart,STREET
2,124,Rampart,"BUS STOP"
2,102,Rampart,SIDEWALK
2,122,Rampart,"VEHICLE, PASSENGER/TRUCK"
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,128,Rampart,"BUS STOP OR LAYOVER"
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,109,Rampart,PARK/PLAYGROUND
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
20,402,Olympic,MARKET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,122,Rampart,"VEHICLE, PASSENGER/TRUCK"
2,102,Rampart,SIDEWALK
2,108,Rampart,"PARKING LOT"
2,210,Rampart,"RESTAURANT/FAST FOOD"
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,505,Rampart,MOTEL
2,505,Rampart,MOTEL
2,505,Rampart,MOTEL
2,502,Rampart,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,502,Rampart,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
2,102,Rampart,SIDEWALK
2,108,Rampart,"PARKING LOT"
2,102,Rampart,SIDEWALK
2,109,Rampart,PARK/PLAYGROUND
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,501,Rampart,"SINGLE FAMILY DWELLING"
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,124,Rampart,"BUS STOP"
2,101,Rampart,STREET
2,501,Rampart,"SINGLE FAMILY DWELLING"
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,124,Rampart,"BUS STOP"
2,109,Rampart,PARK/PLAYGROUND
2,203,Rampart,"OTHER BUSINESS"
2,203,Rampart,"OTHER BUSINESS"
2,102,Rampart,SIDEWALK
2,103,Rampart,ALLEY
2,101,Rampart,STREET
2,122,Rampart,"VEHICLE, PASSENGER/TRUCK"
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,109,Rampart,PARK/PLAYGROUND
2,101,Rampart,STREET
2,103,Rampart,ALLEY
2,108,Rampart,"PARKING LOT"
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,502,Rampart,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
2,101,Rampart,STREET
2,101,Rampart,STREET
2,109,Rampart,PARK/PLAYGROUND
2,101,Rampart,STREET
2,505,Rampart,MOTEL
2,108,Rampart,"PARKING LOT"
2,124,Rampart,"BUS STOP"
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,109,Rampart,PARK/PLAYGROUND
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,109,Rampart,PARK/PLAYGROUND
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,122,Rampart,"VEHICLE, PASSENGER/TRUCK"
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,103,Rampart,ALLEY
2,108,Rampart,"PARKING LOT"
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,721,Rampart,"HIGH SCHOOL"
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,108,Rampart,"PARKING LOT"
2,138,Rampart,STAIRWELL*
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
20,102,Olympic,SIDEWALK
2,101,Rampart,STREET
2,108,Rampart,"PARKING LOT"
2,102,Rampart,SIDEWALK
2,108,Rampart,"PARKING LOT"
2,502,Rampart,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
2,242,Rampart,"DISCOUNT STORE (99 CENT,DOLLAR,ETC."
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,109,Rampart,PARK/PLAYGROUND
2,502,Rampart,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,502,Rampart,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,108,Rampart,"PARKING LOT"
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,108,Rampart,"PARKING LOT"
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,406,Rampart,"OTHER STORE"
2,109,Rampart,PARK/PLAYGROUND
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,709,Rampart,"PUBLIC RESTROOM(INDOORS-INSIDE)"
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,301,Rampart,"GAS STATION"
2,406,Rampart,"OTHER STORE"
2,124,Rampart,"BUS STOP"
2,102,Rampart,SIDEWALK
2,108,Rampart,"PARKING LOT"
2,102,Rampart,SIDEWALK
2,301,Rampart,"GAS STATION"
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,108,Rampart,"PARKING LOT"
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,121,Rampart,"YARD (RESIDENTIAL/BUSINESS)"
2,502,Rampart,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,138,Rampart,STAIRWELL*
2,101,Rampart,STREET
2,101,Rampart,STREET
2,402,Rampart,MARKET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,402,Rampart,MARKET
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,202,Rampart,"LIQUOR STORE"
2,101,Rampart,STREET
2,210,Rampart,"RESTAURANT/FAST FOOD"
2,109,Rampart,PARK/PLAYGROUND
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,502,Rampart,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
2,501,Rampart,"SINGLE FAMILY DWELLING"
2,501,Rampart,"SINGLE FAMILY DWELLING"
2,101,Rampart,STREET
2,109,Rampart,PARK/PLAYGROUND
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,109,Rampart,PARK/PLAYGROUND
2,101,Rampart,STREET
2,108,Rampart,"PARKING LOT"
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,502,Rampart,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,101,Rampart,STREET
2,101,Rampart,STREET
2,108,Rampart,"PARKING LOT"
2,101,Rampart,STREET
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,109,Rampart,PARK/PLAYGROUND
2,102,Rampart,SIDEWALK
2,108,Rampart,"PARKING LOT"
2,108,Rampart,"PARKING LOT"
2,108,Rampart,"PARKING LOT"
2,101,Rampart,STREET
2,108,Rampart,"PARKING LOT"
2,101,Rampart,STREET
2,101,Rampart,STREET
2,122,Rampart,"VEHICLE, PASSENGER/TRUCK"
2,108,Rampart,"PARKING LOT"
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,101,Rampart,STREET
2,124,Rampart,"BUS STOP"
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,124,Rampart,"BUS STOP"
2,101,Rampart,STREET
2,502,Rampart,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"
2,101,Rampart,STREET
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,102,Rampart,SIDEWALK
2,210,Rampart,"RESTAURANT/FAST FOOD"
